Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
LA RIOJA,Chilecito,San Nicolás,46042100,0,0,0,0,0,0,0,7,7
LA RIOJA,Chilecito,Vichigasta,46042140,42,0,0,1,0,2,0,103,148
LA RIOJA,Chilecito,Colonia Anguinán,46042020,0,161,0,1,0,0,0,69,231
LA RIOJA,Chilecito,Guanchín,46042060,0,0,0,0,0,0,0,2,2
LA RIOJA,Chilecito,Malligasta,46042070,0,0,0,0,0,0,0,185,185
LA RIOJA,Chilecito,Santa Florentina,46042110,0,0,0,0,0,0,0,7,7
LA RIOJA,Chilecito,Sañogasta,46042120,0,0,0,0,0,0,0,219,219
LA RIOJA,Chilecito,Tilimuqui,46042130,0,0,0,0,0,0,0,13,13
LA RIOJA,Chilecito,La Puntilla,46042030,0,0,0,0,0,0,0,1,1
LA RIOJA,Coronel Felipe Varela,Guandacol,46028020,1,379,0,2,0,1,0,0,383
LA RIOJA,Coronel Felipe Varela,Santa Clara,46028010,0,0,0,0,0,0,0,41,41
LA RIOJA,Coronel Felipe Varela,Villa Unión,46028050,0,1122,0,3,0,1,0,258,1384
LA RIOJA,Coronel Felipe Varela,Aicuña,46028010,0,0,0,0,0,0,0,47,47
LA RIOJA,Coronel Felipe Varela,Los Palacios,46028030,0,0,0,0,0,0,0,107,107
LA RIOJA,Coronel Felipe Varela,Pagancillo,46028040,0,0,0,1,0,0,0,126,127
LA RIOJA,Famatina,Famatina,46049070,1,202,0,2,0,0,0,5,210
LA RIOJA,Famatina,Angulos,46049020,0,0,0,0,0,0,0,6,6
LA RIOJA,Famatina,Campanas,46049050,0,0,0,1,0,0,0,161,162
LA RIOJA,Famatina,Chañarmuyo,46049060,0,0,0,0,0,0,0,29,29
LA RIOJA,Famatina,La Cuadra,46049080,0,0,0,0,0,0,0,22,22
LA RIOJA,Famatina,Pituil,46049090,0,0,0,0,0,0,0,153,153
LA RIOJA,Famatina,Santa Cruz,46049110,0,0,0,0,0,0,0,22,22
LA RIOJA,General Angel V. Peñaloza,Tama,46056020,8,0,0,1,0,0,0,149,158
LA RIOJA,General Angel V. Peñaloza,Punta de los Llanos,46056010,0,0,0,1,0,0,0,93,94
LA RIOJA,General Belgrano,Chañar,46063020,8,0,0,1,0,0,0,90,99
LA RIOJA,General Belgrano,Loma Blanca,46063030,0,0,0,0,0,2,0,0,2
LA RIOJA,General Belgrano,Olta,46063040,0,1069,0,1,0,1,0,6,1077
LA RIOJA,General Belgrano,Castro Barros,46063010,0,0,0,0,0,0,0,1,1
LA RIOJA,General Ocampo,Santa Rita de Catuna,46084050,0,299,0,0,0,1,0,0,300
LA RIOJA,General Ocampo,Ambil,46084010,0,0,0,0,0,0,0,34,34
LA RIOJA,General Ocampo,Milagro,46084030,0,813,0,1,0,0,0,0,814
LA RIOJA,General San Martín,Ulapes,46091010,0,691,0,2,0,0,0,1,694
LA RIOJA,Independencia,Amaná,46105010,1,0,0,0,0,0,0,1,2
LA RIOJA,Independencia,OTROS,Sin Datos,0,0,0,0,0,1,0,0,1
LA RIOJA,Independencia,Patquía,46105020,28,0,0,1,0,0,0,279,308
LA RIOJA,Rosario Vera Peñaloza,Chepes,46112010,2,2312,0,3,0,1,0,373,2691
LA RIOJA,Rosario Vera Peñaloza,Desiderio Tello,46112020,0,0,0,0,0,0,0,116,116
LA RIOJA,Sanagasta,Villa Sanagasta,46126010,0,543,0,5,0,1,0,5,554
LA RIOJA,San Blas de los Sauces,Los Robles,46119010,0,1,0,3,0,1,0,102,107
LA RIOJA,San Blas de los Sauces,Alpasinche,46119010,0,0,0,2,0,0,0,49,51
LA RIOJA,San Blas de los Sauces,Salicas - San Blas,46119010,0,0,0,0,0,0,0,156,156
LA RIOJA,San Blas de los Sauces,Andolucas,46119010,0,0,0,0,0,0,0,16,16
LA RIOJA,San Blas de los Sauces,Chaupihuasi,46119010,0,0,0,0,0,0,0,16,16
LA RIOJA,San Blas de los Sauces,Cuipan,46119010,0,0,0,0,0,0,0,50,50
LA RIOJA,San Blas de los Sauces,Las Talas,46119010,0,1,0,0,0,0,0,42,43
LA RIOJA,San Blas de los Sauces,San Blas,46119010,0,0,0,0,0,0,0,48,48
LA RIOJA,San Blas de los Sauces,Shaqui,46119010,0,0,0,1,0,0,0,73,74
LA RIOJA,San Blas de los Sauces,Suriyaco,46119010,0,0,0,0,0,0,0,2,2
LA RIOJA,San Blas de los Sauces,Tuyubil,46119010,0,0,0,0,0,0,0,2,2
LA RIOJA,General Juan F. Quiroga,San Antonio,46070040,0,0,0,0,0,0,0,33,33
LA RIOJA,General Juan F. Quiroga,Malanzán,46070010,0,0,0,1,0,0,0,347,348
LA RIOJA,General Juan F. Quiroga,Nácate,46070020,0,0,0,0,0,0,0,78,78
LA RIOJA,General Juan F. Quiroga,Portezuelo,46070030,0,0,0,1,0,0,0,227,228
LA RIOJA,General Lamadrid,Villa Castelli,46077010,0,0,0,1,0,0,0,255,256
LA RIOJA,Vinchina,Jagüé,46098010,0,0,0,0,0,0,0,2,2
LA RIOJA,Vinchina,Villa San José de Vinchina,46098020,0,0,0,2,0,0,0,431,433
MENDOZA,Capital,Mendoza,50007010,6993,68818,182,35691,202,22,0,2042,113950
MENDOZA,General Alvear,Bowen,50014010,0,64,1,0,0,0,0,91,156
MENDOZA,General Alvear,General Alvear,50014030,782,3812,1,2224,411,1,0,3408,10639
MENDOZA,General Alvear,Carmensa,50014020,0,0,0,0,0,0,0,79,79
MENDOZA,Godoy Cruz,Godoy Cruz,50021010,4261,23,90,32548,100,2,0,1012,38036
MENDOZA,Godoy Cruz,Gobernador Benegas,50021010,0,0,0,519,0,0,0,0,519
MENDOZA,Godoy Cruz,Las Tortugas,50021010,0,0,0,719,0,0,0,0,719
MENDOZA,Godoy Cruz,San Francisco Del Monte,50021010,0,0,0,258,0,0,0,0,258
MENDOZA,Godoy Cruz,Villa Hipodromo,50021010,0,0,0,13,0,0,0,0,13
MENDOZA,Guaymallén,Bermejo,50028030,0,0,0,134,0,0,0,0,134
MENDOZA,Guaymallén,Colonia Segovia,50028010,0,0,0,7,0,0,0,142,149
MENDOZA,Guaymallén,Guaymallén,50028020,5163,7,88,29200,17,0,0,1533,36008
MENDOZA,Guaymallén,La Primavera,50028030,0,0,0,0,0,0,0,27,27
MENDOZA,Guaymallén,Los Corralitos,50028040,102,0,2,0,0,1,0,49,154
MENDOZA,Guaymallén,OTROS,Sin Datos,0,0,0,0,0,0,0,150,150
MENDOZA,Guaymallén,Puente de Hierro,50028050,1259,0,3,0,0,0,0,116,1378
MENDOZA,Guaymallén,San Jose,50028030,0,0,0,90,0,0,0,0,90
MENDOZA,Guaymallén,Dorrego,50028030,0,0,0,1,0,0,0,0,1
MENDOZA,Guaymallén,Rodeo De La Cruz,50028010,0,0,0,341,0,1,0,0,342
MENDOZA,Guaymallén,San Francisco Del Monte,50028050,0,0,0,203,0,0,0,0,203
MENDOZA,Guaymallén,Buena Nueva,50028030,0,0,0,205,0,1,0,0,206
MENDOZA,Guaymallén,Capilla Del Rosario,50028050,0,0,0,244,0,0,0,0,244
MENDOZA,Guaymallén,El Sauce,50028030,0,0,0,14,0,0,0,0,14
MENDOZA,Guaymallén,Jesus Nazareno,50028050,0,0,0,246,0,0,0,0,246
MENDOZA,Guaymallén,Las Cañas,50028050,0,0,0,211,0,0,0,0,211
MENDOZA,Guaymallén,Pedro Molina,50028030,0,0,0,102,0,0,0,0,102
MENDOZA,Junín,Ingeniero Giagnoni,50035010,3682,0,52,254,52,0,0,66,4106
MENDOZA,Junín,Junín,50035020,354,0,5,961,0,0,0,215,1535
MENDOZA,Junín,La Colonia,50035030,0,0,0,541,0,2,0,201,744
MENDOZA,Junín,Los Barriales,50035040,832,0,2,0,0,0,0,175,1009
MENDOZA,Junín,Medrano,50035050,0,0,0,0,0,0,0,774,774
MENDOZA,Junín,OTROS,Sin Datos,0,0,0,30,0,0,0,0,30
MENDOZA,Junín,Phillips,50035060,0,0,0,0,0,0,0,1,1
MENDOZA,Junín,Rodríguez Peña,50035070,0,0,0,0,0,0,0,48,48
MENDOZA,La Paz,La Paz,50042020,384,0,0,4,0,0,0,0,388
MENDOZA,Las Heras,Las Heras,50049050,1206,6,32,13742,11,10,0,703,15710
MENDOZA,Las Heras,Papagayos,50049040,0,0,0,0,0,1,0,0,1
MENDOZA,Las Heras,Uspallata,50049110,578,0,2,558,0,0,0,0,1138
MENDOZA,Las Heras,El Algarrobal,50049040,0,0,0,1,0,0,0,0,1
MENDOZA,Las Heras,El Challao,50049040,0,0,0,181,0,0,0,0,181
MENDOZA,Las Heras,El Plumerillo,50049040,0,0,0,38,0,0,0,0,38
MENDOZA,Las Heras,El Resguardo,50049040,0,0,0,1,0,0,0,0,1
MENDOZA,Las Heras,El Zapallar,50049040,0,0,0,79,0,0,0,0,79
MENDOZA,Las Heras,Panquehua,50049040,0,0,0,5,0,0,0,0,5
MENDOZA,Las Heras,Puente del Inca,50049090,0,0,0,0,0,2,0,0,2
MENDOZA,Lavalle,3 de Mayo,50056150,0,0,0,0,0,0,0,21,21
MENDOZA,Lavalle,Barrio Los Olivos,50056070,229,0,0,0,0,0,0,0,229
MENDOZA,Lavalle,Costa de Araujo,50056080,0,0,0,2,29,0,0,125,156
MENDOZA,Lavalle,El Vergel,50056100,0,0,0,0,0,0,0,22,22
MENDOZA,Lavalle,Ingeniero Gustavo André,50056110,0,0,0,0,0,0,0,26,26
MENDOZA,Lavalle,Jocolí,50056120,0,0,0,0,0,0,0,27,27
MENDOZA,Lavalle,Jocolí Viejo,50056130,0,0,0,0,0,0,0,25,25
MENDOZA,Lavalle,Villa Tulumaya,50056160,0,0,0,107,1,0,0,271,379
MENDOZA,Luján de Cuyo,Agrelo,50063010,1,0,0,563,0,0,0,67,631
MENDOZA,Luján de Cuyo,Cacheuta,50063030,18,0,0,0,0,0,0,31,49
MENDOZA,Luján de Cuyo,Las Compuertas,50063070,1050,0,7,0,0,0,0,42,1099
MENDOZA,Luján de Cuyo,Luján de Cuyo,50063090,2450,9,29,4047,35,0,0,1827,8397
MENDOZA,Luján de Cuyo,Perdriel,50063100,60,0,4,154,0,0,0,58,276
MENDOZA,Luján de Cuyo,Potrerillos,50063110,0,0,0,1,0,4,0,32,37
MENDOZA,Luján de Cuyo,Ugarteche,50063120,0,0,0,123,0,0,0,127,250
MENDOZA,Luján de Cuyo,Barrio Perdriel IV,50063020,0,0,0,77,0,0,0,15,92
MENDOZA,Luján de Cuyo,Carrodilla,50063060,0,0,0,498,0,0,0,12,510
MENDOZA,Luján de Cuyo,Chacras De Coria,50063060,0,0,0,890,0,0,0,24,914
MENDOZA,Luján de Cuyo,Costa Flores,50063040,0,0,0,133,0,0,0,17,150
MENDOZA,Luján de Cuyo,El Carrizal,50063050,0,0,0,0,0,0,0,42,42
MENDOZA,Luján de Cuyo,El Salto,50063060,0,0,0,0,0,0,0,34,34
MENDOZA,Luján de Cuyo,Las Vegas,50063080,0,0,0,0,0,0,0,32,32
MENDOZA,Luján de Cuyo,Mayor Drummond,50063060,0,0,0,273,0,0,0,17,290
MENDOZA,Luján de Cuyo,Vistalba,50063060,0,0,0,262,0,0,0,27,289
MENDOZA,Luján de Cuyo,La Puntilla,50063060,0,0,0,106,0,0,0,2,108
MENDOZA,Maipú,Barrancas,50070010,0,0,0,0,0,0,0,31,31
MENDOZA,Maipú,Cruz de Piedra,50070030,0,0,0,59,0,0,0,12,71
MENDOZA,Maipú,Fray Luis Beltrán,50070050,335,1,4,1,0,0,0,66,407
MENDOZA,Maipú,Maipú,50070060,922,4,15,4663,6,0,0,1356,6966
MENDOZA,Maipú,Rodeo del Medio,50070070,348,0,1,1,0,0,0,348,698
MENDOZA,Maipú,Russell,50070080,1083,0,15,3488,15,0,0,0,4601
MENDOZA,Maipú,San Roque,50070090,389,0,8,3114,0,0,0,104,3615
MENDOZA,Maipú,Barrio Jesús de Nazaret,50070020,0,0,0,0,0,0,0,33,33
MENDOZA,Maipú,El Pedregal,50070040,0,0,0,0,0,0,0,31,31
MENDOZA,Maipú,Villa Teresa,50070100,0,0,0,0,0,0,0,38,38
MENDOZA,Maipú,Coquimbito,50070090,0,0,0,7,0,0,0,0,7
MENDOZA,Maipú,General Gutierrez,50070040,0,0,0,57,0,0,0,0,57
MENDOZA,Maipú,Luzuriaga,50070090,0,0,0,287,0,0,0,0,287
MENDOZA,Malargüe,Las Leñas,50077030,0,0,0,3,0,0,0,0,3
MENDOZA,Malargüe,Malargüe,50077040,0,1613,4,4,0,5,0,28,1654
MENDOZA,OTROS,OTROS,Sin Datos,0,0,0,0,7,0,0,0,7
MENDOZA,Rivadavia,Andrade,50084010,0,0,0,0,0,0,0,13,13
MENDOZA,Rivadavia,Barrio Cooperativa Los Campamentos,50084020,0,0,0,0,0,0,0,5,5
MENDOZA,Rivadavia,Barrio Rivadavia,50084030,0,0,0,0,0,0,0,63,63
MENDOZA,Rivadavia,El Mirador,50084040,0,0,0,1,0,0,0,66,67
MENDOZA,Rivadavia,La Central,50084050,0,0,0,0,0,0,0,98,98
MENDOZA,Rivadavia,La Esperanza,50084060,0,0,0,0,0,0,0,33,33
MENDOZA,Rivadavia,La Florida,50084070,0,0,0,0,0,0,0,96,96
MENDOZA,Rivadavia,La Libertad,50084080,0,0,0,0,0,0,0,60,60
MENDOZA,Rivadavia,Los Árboles,50084090,0,0,0,0,0,0,0,8,8
MENDOZA,Rivadavia,Los Campamentos,50084100,0,0,0,0,0,0,0,81,81
MENDOZA,Rivadavia,Medrano,50084110,0,0,1,0,0,0,0,3,4
MENDOZA,Rivadavia,Mundo Nuevo,50084120,0,0,0,0,0,0,0,13,13
MENDOZA,Rivadavia,Reducción de Abajo,50084130,0,0,0,0,0,0,0,61,61
MENDOZA,Rivadavia,Rivadavia,50084140,828,0,8,2893,0,5,0,903,4637
MENDOZA,Rivadavia,Santa María de Oro,50084150,0,0,0,0,0,0,0,42,42
MENDOZA,San Carlos,Chilecito,50091020,0,0,0,0,0,0,0,153,153
MENDOZA,San Carlos,Eugenio Bustos,50091030,36,0,0,0,0,0,0,628,664
MENDOZA,San Carlos,La Consulta,50091040,164,0,0,0,0,1,0,639,804
MENDOZA,San Carlos,San Carlos,50091060,0,167,0,0,0,0,0,400,567
MENDOZA,San Carlos,Pareditas,50091050,0,0,0,86,1,0,0,33,120
MENDOZA,San Carlos,Barrio El Cepillo,50091010,0,0,0,0,0,0,0,47,47
MENDOZA,San Martín,Alto Salvador,50098090,0,0,0,34,0,0,0,19,53
MENDOZA,San Martín,Alto Verde,50098020,0,0,0,63,0,0,0,88,151
MENDOZA,San Martín,Chapanay,50098060,0,0,1,7,0,0,0,32,40
MENDOZA,San Martín,El Ramblón,50098077,0,0,0,0,0,0,0,107,107
MENDOZA,San Martín,Montecaseros,50098080,0,0,0,0,0,0,0,94,94
MENDOZA,San Martín,Nueva California,50098090,0,0,0,0,0,0,0,47,47
MENDOZA,San Martín,OTROS,Sin Datos,0,0,0,0,0,0,0,94,94
MENDOZA,San Martín,Palmira,50098090,0,0,0,515,0,0,0,19,534
MENDOZA,San Martín,San Martín,50098100,0,3,0,2813,0,2,0,894,3712
MENDOZA,San Martín,Tres Porteñas,50098110,0,0,0,3,0,0,0,209,212
MENDOZA,San Martín,El Espino,50098073,0,0,0,0,0,0,0,59,59
MENDOZA,San Rafael,25 de Mayo,50105220,0,79,1,0,0,0,0,14,94
MENDOZA,San Rafael,Cuadro Benegas,50105060,35,0,2,2313,0,0,0,418,2768
MENDOZA,San Rafael,El Nihuil,50105070,0,0,0,0,0,0,0,89,89
MENDOZA,San Rafael,Goudge,50105100,0,1,0,0,1,0,0,177,179
MENDOZA,San Rafael,San Rafael,50105210,3121,1757,215,13,216,0,0,1235,6557
MENDOZA,San Rafael,Punta del Agua,50105170,0,0,0,2,0,0,0,0,2
MENDOZA,San Rafael,Las Malvinas,50105130,0,0,0,0,0,0,0,54,54
MENDOZA,San Rafael,Monte Comán,50105150,0,0,0,1,1,0,0,450,452
MENDOZA,San Rafael,Rama Caída,50105180,0,0,0,0,0,0,0,459,459
MENDOZA,San Rafael,Real del Padre,50105190,0,0,0,0,0,0,0,670,670
MENDOZA,San Rafael,Salto de Las Rosas,50105200,0,0,1,0,0,0,0,365,366
MENDOZA,San Rafael,Villa Atuel,50105230,0,0,0,0,0,0,0,351,351
MENDOZA,San Rafael,Jaime Prats,50105110,0,0,0,0,0,0,0,94,94
MENDOZA,San Rafael,Capitán Montoya,50105050,0,0,0,0,0,0,0,2,2
MENDOZA,Santa Rosa,Barrio 12 de Octubre,50112010,0,0,0,3,0,0,0,0,3
MENDOZA,Santa Rosa,La Dormida,50112040,0,0,0,1,0,0,0,396,397
MENDOZA,Santa Rosa,Las Catitas,50112050,0,0,0,0,0,0,0,287,287
MENDOZA,Santa Rosa,Santa Rosa,50112060,0,0,0,2,0,0,0,153,155
MENDOZA,Tunuyán,Los Sauces,50119050,0,20,0,1,0,0,0,0,21
MENDOZA,Tunuyán,Tunuyán,50119060,473,1375,1,11,0,0,0,16,1876
MENDOZA,Tunuyán,Vista Flores,50119070,0,0,0,0,0,0,0,265,265
MENDOZA,Tunuyán,Campo Los Andes,50119020,0,55,0,0,0,0,0,0,55
MENDOZA,Tunuyán,Colonia Las Rosas,50119030,0,0,0,0,0,0,0,199,199
MENDOZA,Tupungato,San José,50126050,0,0,0,30,0,0,0,17,47
MENDOZA,Tupungato,Tupungato,50126060,517,0,0,3,0,6,0,598,1124
MENDOZA,Tupungato,Cordón del Plata,50126020,0,0,0,0,0,0,0,344,344
MENDOZA,Tupungato,La Arboleda,50126040,0,0,0,0,0,0,0,45,45
MISIONES,25 de Mayo,25 de Mayo,54119060,0,0,0,0,538,2,0,0,540
MISIONES,25 de Mayo,Colonia Alicia,54119020,0,0,0,0,20,0,0,32,52
MISIONES,25 de Mayo,Colonia Aurora,54119030,0,0,0,0,10,1,0,61,72
MISIONES,25 de Mayo,San Francisco de Asís,54119040,0,0,0,15,40,0,0,25,80
MISIONES,25 de Mayo,Santa Rita,54119050,0,0,0,30,150,1,0,50,231
MISIONES,25 de Mayo,Alicia Baja,54119025,0,0,0,0,0,0,0,24,24
MISIONES,25 de Mayo,Alba Posse,54119010,0,0,0,40,0,0,0,0,40
MISIONES,Apóstoles,Apóstoles,54007010,1776,3510,0,4,0,1,0,138,5429
MISIONES,Apóstoles,Azara,54007020,0,10,0,0,0,1,0,146,157
MISIONES,Apóstoles,San José,54007060,157,0,0,1,0,0,0,425,583
MISIONES,Cainguás,Aristóbulo del Valle,54014010,2,1194,0,4,0,2,0,0,1202
MISIONES,Cainguás,Campo Grande,54014020,9,0,0,4,0,1,0,0,14
MISIONES,Cainguás,Dos de Mayo Núcleo I,54014030,0,0,0,1330,0,0,0,0,1330
MISIONES,Cainguás,OTROS,Sin Datos,0,0,0,0,0,6,0,0,6
MISIONES,Cainguás,Salto Encantado,54014080,0,42,0,0,0,1,0,22,65
MISIONES,Cainguás,Pueblo Illia,54014070,0,0,0,0,0,0,0,38,38
MISIONES,Cainguás,Dos de Mayo Núcleo III,54014050,0,0,0,0,0,0,0,81,81
MISIONES,Candelaria,Bonpland,54021010,42,0,0,0,0,0,0,0,42
MISIONES,Candelaria,Candelaria,54021020,794,1,0,0,0,2,0,0,797
MISIONES,Candelaria,Mártires,54021050,0,0,0,0,13,0,0,3,16
MISIONES,Candelaria,Profundidad,54021060,0,0,0,0,0,0,0,3,3
MISIONES,Candelaria,Santa Ana,54021080,183,0,0,0,0,0,0,0,183
MISIONES,Candelaria,Barrio Del Lago,54021005,0,0,0,14502,0,0,0,0,14502
MISIONES,Capital,Garupá,54028010,1097,1038,0,7995,0,0,0,85,10215
MISIONES,Capital,Nemesio Parma,54028020,0,0,0,0,0,0,0,1,1
MISIONES,Capital,Posadas,54028030,6485,68562,0,5349,12,8,0,231,80647
MISIONES,Concepción,Concepción de la Sierra,54035020,0,458,0,3,0,1,0,154,616
MISIONES,Concepción,La Corita,54035030,0,12,0,0,0,0,0,0,12
MISIONES,Eldorado,Colonia Victoria,54042010,6,0,0,0,0,0,0,0,6
MISIONES,Eldorado,Eldorado,54042020,7452,0,0,0,5,1,0,0,7458
MISIONES,Eldorado,Puerto Mado,54042060,0,0,0,0,1,0,0,0,1
MISIONES,Eldorado,Santiago De Liniers,54042080,0,0,0,0,0,0,0,1,1
MISIONES,General Manuel Belgrano,Bernardo de Irigoyen,54049020,0,0,0,1,370,0,0,0,371
MISIONES,General Manuel Belgrano,Dos Hermanas,54049030,0,0,0,0,5,0,0,0,5
MISIONES,Guaraní,El Soberbio,54056010,0,0,0,0,520,1,0,532,1053
MISIONES,Guaraní,Fracrán,54056020,0,0,0,0,0,0,0,131,131
MISIONES,Guaraní,San Vicente,54056030,0,0,0,2265,20,0,0,1036,3321
MISIONES,Iguazú,Esperanza,54063010,706,2000,0,1,0,0,0,100,2807
MISIONES,Iguazú,Libertad,54063020,337,0,0,0,0,0,0,0,337
MISIONES,Iguazú,Puerto Iguazú,54063030,959,526,0,6714,0,3,0,0,8202
MISIONES,Iguazú,Wanda,54063040,764,0,0,1,0,3,0,0,768
MISIONES,Leandro N. Alem,Almafuerte,54070010,0,0,0,0,1,0,0,2,3
MISIONES,Leandro N. Alem,Arroyo del Medio,54070020,0,0,0,0,0,0,0,2,2
MISIONES,Leandro N. Alem,Caá - Yarí,54070030,0,0,0,0,0,0,0,1,1
MISIONES,Leandro N. Alem,Cerro Azul,54070040,0,314,0,10,15,2,0,131,472
MISIONES,Leandro N. Alem,Dos Arroyos,54070050,0,0,0,2,0,0,0,0,2
MISIONES,Leandro N. Alem,Gobernador López,54070060,0,0,0,0,20,0,0,0,20
MISIONES,Leandro N. Alem,Leandro N. Alem,54070070,899,3515,0,2,127,0,0,0,4543
MISIONES,Leandro N. Alem,Olegario V. Andrade,54070080,0,0,0,0,0,0,0,7,7
MISIONES,Leandro N. Alem,Villa Libertad (Municipio Leandro N. Alem),54070090,0,60,0,0,0,0,0,0,60
MISIONES,Libertador Grl. San Martín,Capioví,54077010,267,487,0,0,6,1,0,402,1163
MISIONES,Libertador Grl. San Martín,El Alcázar,54077020,0,0,0,0,0,1,0,0,1
MISIONES,Libertador Grl. San Martín,Garuhapé,54077030,62,657,0,0,6,1,0,38,764
MISIONES,Libertador Grl. San Martín,Puerto Leoni,54077050,0,0,0,0,0,0,0,238,238
MISIONES,Libertador Grl. San Martín,Puerto Rico,54077060,3602,1390,0,0,59,0,0,65,5116
MISIONES,Libertador Grl. San Martín,Ruiz de Montoya,54077070,2,270,0,0,1,1,0,44,318
MISIONES,Libertador Grl. San Martín,San Miguel,54077100,1,0,0,0,0,0,0,0,1
MISIONES,Montecarlo,Caraguatay,54084010,0,0,0,0,20,0,0,0,20
MISIONES,Montecarlo,Montecarlo,54084030,1107,177,0,2781,480,0,0,0,4545
MISIONES,Montecarlo,Puerto Piray,54084050,324,0,0,0,20,2,0,0,346
MISIONES,Montecarlo,Taruma,54084060,0,0,0,0,0,1,0,0,1
MISIONES,Oberá,Alberdi,54091010,0,0,0,23,0,0,0,2,25
MISIONES,Oberá,Campo Ramón,54091020,0,324,0,12,15,1,0,0,352
MISIONES,Oberá,Campo Viera,54091030,0,0,0,1,0,0,0,0,1
MISIONES,Oberá,General Alvear,54091050,0,0,0,9,0,0,0,0,9
MISIONES,Oberá,Guaraní,54091060,4,0,0,22,0,0,0,0,26
MISIONES,Oberá,Los Helechos,54091070,0,0,0,20,20,0,0,0,40
MISIONES,Oberá,Oberá,54091080,4453,385,0,2312,22,0,0,0,7172
MISIONES,Oberá,Panambí,54091090,0,0,0,21,0,0,0,0,21
MISIONES,Oberá,Panambi Kilómetro 15,54091105,0,0,0,0,50,0,0,0,50
MISIONES,Oberá,Panambí Kilómetro 8,54091100,0,0,0,24,50,0,0,0,74
MISIONES,Oberá,San Martín,54091110,0,0,0,7,0,0,0,0,7
MISIONES,Oberá,Villa Bonita,54091120,0,24,0,12,0,0,0,0,36
MISIONES,OTROS,OTROS,Sin Datos,0,0,0,0,4797,0,0,0,4797
MISIONES,San Ignacio,Gobernador Roca,54098050,228,0,0,0,0,2,0,321,551
MISIONES,San Ignacio,Helvecia,54098060,0,0,0,0,0,0,0,50,50
MISIONES,San Ignacio,Hipólito Yrigoyen,54098070,0,0,0,0,0,0,0,373,373
MISIONES,San Ignacio,Jardín América,54098080,710,0,0,2227,0,0,0,2143,5080
MISIONES,San Ignacio,San Ignacio,54098110,552,0,0,0,0,1,0,1018,1571
MISIONES,San Ignacio,Santo Pipó,54098120,224,0,0,0,0,0,0,475,699
MISIONES,San Ignacio,Colonia Polana,54098010,0,0,0,0,0,0,0,26,26
MISIONES,San Ignacio,Corpus,54098020,0,0,0,0,0,0,0,652,652
MISIONES,San Ignacio,General Urquiza,54098040,0,0,0,0,0,0,0,83,83
MISIONES,San Ignacio,Oasis,54098090,0,0,0,0,0,0,0,183,183
MISIONES,San Ignacio,Roca Chica,54098100,0,0,0,0,0,0,0,221,221
MISIONES,San Javier,Florentino Ameghino,54105010,0,0,0,0,60,0,0,0,60
MISIONES,San Javier,Itacaruaré,54105020,0,95,0,0,0,0,0,0,95
MISIONES,San Javier,Mojón Grande,54105030,0,0,0,0,35,0,0,0,35
MISIONES,San Javier,San Javier,54105040,0,1302,0,5,40,3,0,400,1750
MISIONES,San Pedro,Cruce Caballero,54112010,0,0,0,34,0,0,0,0,34
MISIONES,San Pedro,OTROS,Sin Datos,0,0,0,0,15,0,0,0,15
MISIONES,San Pedro,Paraíso,54112020,0,0,0,198,8,0,0,10,216
MISIONES,San Pedro,Piñalito Sur,54112030,0,0,0,26,0,0,0,2,28
MISIONES,San Pedro,San Pedro,54112040,0,849,0,864,281,0,0,865,2859
MISIONES,San Pedro,Tobuna,54112050,0,0,0,14,0,0,0,2,16
NEUQUEN,Aluminé,Aluminé,58007010,0,804,0,0,0,3,0,122,929
NEUQUEN,Aluminé,Moquehue,58007015,0,0,0,0,0,0,0,208,208
NEUQUEN,Aluminé,Villa Pehuenia,58007020,3,0,1,0,0,3,0,708,715
NEUQUEN,Añelo,Añelo,58014010,0,3,0,366,0,19,0,366,754
NEUQUEN,Añelo,San Patricio del Chañar,58014020,0,834,0,665,52,2,0,216,1769
NEUQUEN,Catan LilL,Las Coloradas,58021010,0,0,2,0,0,1,0,61,64
NEUQUEN,Chos Malal,Chos Malal,58042010,435,0,8,290,8,4,92,385,1222
NEUQUEN,Chos Malal,Tricao Malal,58042020,0,0,0,0,0,0,0,70,70
NEUQUEN,Collón Curá,Piedra del Águila,58028010,0,0,2,0,0,3,0,0,5
NEUQUEN,Collón Curá,Santo Tomás,58028020,0,0,0,0,0,2,0,0,2
NEUQUEN,Confluencia,Arroyito,58035010,0,0,0,0,0,0,0,22,22
NEUQUEN,Confluencia,Centenario,58035030,2121,2050,0,2844,0,11,0,572,7598
NEUQUEN,Confluencia,Cutral Có,58035040,4563,0,57,2,0,11,0,4260,8893
NEUQUEN,Confluencia,El Chocón,58035050,0,0,0,0,0,3,0,220,223
NEUQUEN,Confluencia,Mari Menuco,58035060,0,0,0,0,0,0,0,100,100
NEUQUEN,Confluencia,Neuquén,58035070,5684,61780,343,16354,2605,40,2,2224,89032
NEUQUEN,Confluencia,OTROS,Sin Datos,0,0,0,0,0,3,0,0,3
NEUQUEN,Confluencia,Plaza Huincul,58035090,0,0,0,0,0,4,0,1422,1426
NEUQUEN,Confluencia,Plottier,58035100,2357,2750,0,287,12,2,0,4281,9689
NEUQUEN,Confluencia,Senillosa,58035110,0,0,0,456,0,2,0,1403,1861
